我家宝宝是肺炎吗？这6个症状爸妈收好了，不明白就对照一下,https://k.sina.com.cn/article_1557303822_m5cd2920e03300l76u.html?from=baby,儿科医生鱼小南,2019-12-08
小儿肺炎可大可小，每次宝宝肺炎，妈妈都会非常担心，那么,https://k.sina.com.cn/article_2055410091_m7a8311ab03300md7i.html?from=baby,辣妈潮爸萌宝宝,2019-12-08
投资者提问：您好！公司13价肺炎球菌多糖结合疫苗目前处于样品检验阶段，待检...,https://finance.sina.com.cn/stock/relnews/dongmiqa/2019-12-09/doc-iihnzhfz4707564.shtml,问董秘,2019-12-09
「肺炎 X 光病灶识别」挑战赛：几行代码，就能让医疗检测准确率 20% 的提高！,https://tech.sina.com.cn/roll/2019-12-09/doc-iihnzahi6354768.shtml,雷锋网,2019-12-09
康泰生物：13价肺炎球菌结合疫苗申请新药生产注册获得受理,https://finance.sina.com.cn/stock/relnews/cn/2019-12-09/doc-iihnzahi6342940.shtml,金融界网站,2019-12-09
70亿市场再迎入局者 康泰生物申请生产13价肺炎疫苗,https://news.sina.com.cn/c/2019-12-10/doc-iihnzahi6634089.shtml,新京报,2019-12-10
尤亮因发烧昏睡不起，怎料到医院都快烧成肺炎了，让小花十分担心,https://k.sina.com.cn/article_6824565942_m196c69cb600100oea2.html,爆料影视,2019-12-10
康泰生物(300601)13价肺炎疫苗报产受理，在研品种即将步入收获期,https://finance.sina.com.cn/stock/relnews/cn/2019-12-10/doc-iihnzhfz4931384.shtml,安信证券,2019-12-10
康泰生物(300601)13价肺炎疫苗上市申请获得受理，研发管线步入收获期,https://finance.sina.com.cn/stock/relnews/cn/2019-12-10/doc-iihnzahi6550405.shtml,广发证券,2019-12-10
儿子想让父亲住院治疗，只好让下属一起欺骗他们，向是肺炎,https://k.sina.com.cn/article_6427141121_m17f16640100100l4o6.html?from=movie,悲痛炭黑焦,2019-12-10
康泰生物(300601)：重磅爆款13价肺炎疫苗正式报产 有望于2020年获批上市,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/lastest/rptid/629257833199/index.phtml,中泰证券,2019-12-10
康泰生物(300601)公告点评：13价肺炎疫苗上市申请获得受理 研发管线步入收获期,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/lastest/rptid/629257561373/index.phtml,广发证券,2019-12-10
康泰生物(300601)：13价肺炎疫苗报产受理 在研品种即将步入收获期,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/lastest/rptid/629243101365/index.phtml,安信证券,2019-12-10
新生宝宝口吐粘稠泡泡 当心是因肺炎,http://baby.sina.com.cn/health/bbjk/hxse/2019-12-10/doc-iihnzhfz4552714.shtml,信息时报,2019-12-10
妹妹生病得肺炎，小伙没钱治疗，不料遇见好心人帮助他们,https://k.sina.com.cn/article_6831302378_m1972d66ea00100oap6.html?from=ent&amp;subch=star,小猴叔玩综艺,2019-12-11
康泰生物(300601)13价肺炎报产获受理，重磅品种陆续进入收获期,https://finance.sina.com.cn/stock/relnews/cn/2019-12-11/doc-iihnzahi6741569.shtml,太平洋证券,2019-12-11
注意了，加湿器使用不当可能会引发肺炎！,https://tech.sina.com.cn/roll/2019-12-11/doc-iihnzhfz5053589.shtml,中国家电网,2019-12-11
康泰生物(300601)：13价肺炎报产获受理 重磅品种陆续进入收获期,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/lastest/rptid/629341595811/index.phtml,太平洋证券,2019-12-11
小秋沥川聊天，沥川说自己得了肺炎，哄小秋入睡！,https://k.sina.com.cn/article_6179910863_m17059f4cf03300liz2.html?from=health,舍友和你聊影视,2019-12-12
遇见王沥川：小秋沥川聊天，沥川说自己得了肺炎，哄小秋入睡！,http://v.sina.com.cn/mobile/2019-12-12/detail-iihnzhfz5353943.d.html,舍友和你聊影视,2019-12-12
贵州威宁一婴儿突发肺炎，却遇大雪封路，民警冒雪驱车护送就医,https://k.sina.com.cn/article_6539404397_m185c7646d02000lczz.html?from=local,冰视频,2019-12-16
间质性肺炎吃什么食物好？医生详解,https://k.sina.com.cn/article_3902018328_me894131803300l8g9.html?from=health,名医在线网,2019-12-16
医生讲堂 间质性肺炎是绝症吗,https://k.sina.com.cn/article_3902018328_me894131803300l8g7.html?from=health,名医在线网,2019-12-16
得了间质性肺炎能治好吗？医生这么说,https://k.sina.com.cn/article_3902018328_me894131803300l8fz.html?from=health,名医在线网,2019-12-16
孩子不发烧？肺部无异响？有些肺炎很隐匿、很狡猾,https://news.sina.com.cn/c/2019-12-17/doc-iihnzhfz6525011.shtml,新京报,2019-12-17
沈阳近期支原体肺炎发病率上升  孩子反复咳嗽发热需警惕,https://k.sina.com.cn/article_1829303331_m6d08f42303300uhgh.html?from=baby,直播生活官方微博,2019-12-17
投资者提问：董秘好！公司的23介多糖肺炎疫苗研发即将进入临床研究阶段，与此...,https://finance.sina.com.cn/stock/relnews/dongmiqa/2019-12-17/doc-iihnzahi8028416.shtml,问董秘,2019-12-17
如何辨别儿童感冒还是肺炎？,https://k.sina.com.cn/article_1979899604_p7602ded402700kdbz.html?from=finance,涨涨麻麻,2019-12-18
河南新乡7岁女童王梓乐病情危重，因一次发烧引发肺炎肺水肿,https://k.sina.com.cn/article_1015473395_m3c86e4f303300qmp5.html?from=news&amp;subch=onews,河北高速交警,2019-12-18
河南新乡7岁女童王梓乐病情危重，因一次发烧引发肺炎肺水肿,http://v.sina.com.cn/auto/2019-12-18/detail-iihnzahi8337506.d.html,河北高速交警,2019-12-18
重症肺炎患者引发呼吸困难，如何正确急救,https://k.sina.com.cn/article_5103305851_m1302e447b03300lpsf.html?from=health,医学微视,2019-12-18
孩子不发烧？肺部无异响？有些肺炎很隐匿、很狡猾,http://cq.sina.com.cn/health/tips/2019-12-18/detail-iihnzhfz6649053.shtml,地方站-新京报,2019-12-18
河南省新乡市7岁女童 王梓乐 肺炎肺水肿 引发多器官衰竭,http://v.sina.com.cn/auto/2019-12-18/detail-iihnzhfz6624077.d.html,河北高速交警,2019-12-18
宝宝感冒总是反反复复好不了，会发展成肺炎吗？,http://blog.sina.com.cn/s/blog_70db28510102yd95.html,鲍秀兰诊室,2019-12-18
婴儿肺炎窒息 交警紧急救助火速送医,https://k.sina.com.cn/article_1746072563_m6812f3f303300kl6t.html?from=news&amp;subch=onews,早安江苏JSBC,2019-12-19
小儿肺炎的几大典型症状家长都知道吗,https://k.sina.com.cn/article_6545062778_m1861dbb7a00100ms1d.html?from=baby,小艳美食L,2019-12-19
婴幼儿发生呛奶，原因多样！如果处理不及时，轻者肺炎重者窒息,https://k.sina.com.cn/article_2718644634_ma20b399a02000mu7h.html?from=news&amp;subch=onews,福建台新闻频道,2019-12-20
前苏联最后一位领导人戈尔巴乔夫因肺炎住院,http://v.sina.com.cn/mobile/2019-12-20/detail-iihnzhfz7119537.d.html,新京报我们视频,2019-12-20
情陷夜中环2大结局：江妈感染肺炎，海澜愧对母亲，决定去自首,https://k.sina.com.cn/article_7061291463_m1a4e2c1c7001014hkf.html?from=movie,娱乐刺客小蔓,2019-12-21
新生儿肺炎症状及表现,https://k.sina.com.cn/article_1817302641_m6c51d67102000ornj.html?from=health,寻医问药,2019-12-21
男子因为太辛苦的了肺炎，一家都很着急,https://k.sina.com.cn/article_6829993608_m197196e8800100v1d7.html?from=ent&amp;subch=star,综艺我最全,2019-12-23
肺炎的“克星”发现了，经常吃一点，健脾润肺，赶走肺部炎症！,https://k.sina.com.cn/article_6832727138_m19743246200100njqn.html?from=mood,Queen之声,2019-12-24
肺炎很难除？绿豆加一物，常吃清除肺部垃圾，呼吸更平稳！,https://k.sina.com.cn/article_6811981953_m19606988100100oy7v.html?from=mood,好剧不能停2018,2019-12-24
男子一年得10次肺炎 一查竟是因为家里这东西,https://k.sina.com.cn/article_1807058715_m6bb5871b03300red7.html,辽视说天下,2019-12-25
投资者提问：请问贵公司13价肺炎疫苗何时才能进3合1.谢谢,https://finance.sina.com.cn/stock/relnews/dongmiqa/2019-12-25/doc-iihnzahi9945187.shtml,问董秘,2019-12-25
生死时速！河南交警接力救助肺炎早产儿 下高速到医院用时仅十分钟,http://v.sina.com.cn/mobile/2019-12-25/detail-iihnzahi9938434.d.html,中国网,2019-12-25
肺炎是潜伏在老人身边的“杀手”,http://blog.sina.com.cn/s/blog_ab9e9eef0102ygwf.html,健康指南杂志社官博,2019-12-25
肺炎,http://v.sina.com.cn/mobile/2019-12-26/detail-iihnzahk0210440.d.html,澳洲妇幼Dr韩,2019-12-26
一段关于肺炎的科普视频，讲解和动画展示还是蛮清晰的。来源,https://k.sina.com.cn/article_2231724507_m850569db03300mdu9.html?from=animation,韩珊珊,2019-12-26
小伙子吃的不错，肺炎的猫咪。,https://k.sina.com.cn/article_1732807563_m67488b8b03300lvao.html?from=pet,兽医陈满福,2019-12-26
郭德纲使坏把于谦弄成肺炎,http://v.sina.com.cn/mobile/2019-12-26/detail-iihnzahk0140926.d.html,相声集结号,2019-12-26
沃森生物13价肺炎疫苗上市在即,https://finance.sina.com.cn/roll/2019-12-26/doc-iihnzhfz8454439.shtml,金融界,2019-12-26
这次打针太快了，哈哈，铁锤没反应过来，搞定，最后一针肺炎疫苗！,http://v.sina.com.cn/mobile/2019-12-26/detail-iihnzhfz8376331.d.html,鲸鱼老爸,2019-12-26
疫苗批签发周度跟踪：默沙东HPV全年超800万支 13价肺炎达475万支,https://finance.sina.com.cn/stock/relnews/us/2019-12-26/doc-iihnzahk0031844.shtml,安信证券股份有限公司,2019-12-26
药闻速递 | 首个国产13价肺炎疫苗即将获批上市；中药协发布致歉函 撤销对鸿茅药酒的表彰,https://finance.sina.com.cn/stock/stockzmt/2019-12-27/doc-iihnzahk0426758.shtml,新浪财经-自媒体综合,2019-12-27
